time,hip_angle,knee_angle,ankle_angle,hip_torque,knee_torque,ankle_torque
5.1340,-30.0000,125.3130,-39.5111,1.9933,-12.4336,-0.2488
5.1350,-30.0000,125.3109,-39.5086,1.9971,-12.4366,-0.2483
5.1360,-30.0000,125.3087,-39.5061,2.0010,-12.4397,-0.2477
5.1370,-30.0000,125.3066,-39.5036,2.0049,-12.4427,-0.2472
5.1380,-30.0000,125.3044,-39.5010,2.0089,-12.4457,-0.2466
5.1390,-30.0000,125.3021,-39.4984,2.0129,-12.4488,-0.2461
5.1400,-30.0000,125.2998,-39.4958,2.0169,-12.4518,-0.2456
5.1410,-30.0000,125.2975,-39.4931,2.0209,-12.4549,-0.2450
5.1420,-30.0000,125.2951,-39.4904,2.0250,-12.4579,-0.2445
5.1430,-30.0000,125.2927,-39.4877,2.0291,-12.4610,-0.2439
5.1440,-30.0000,125.2903,-39.4849,2.0332,-12.4640,-0.2433
5.1450,-30.0000,125.2878,-39.4821,2.0373,-12.4671,-0.2428
5.1460,-30.0000,125.2853,-39.4793,2.0415,-12.4701,-0.2422
5.1470,-30.0000,125.2827,-39.4765,2.0457,-12.4732,-0.2417
5.1480,-30.0000,125.2801,-39.4736,2.0500,-12.4762,-0.2411
5.1490,-30.0000,125.2774,-39.4707,2.0542,-12.4793,-0.2405
5.1500,-30.0000,125.2747,-39.4677,2.0585,-12.4823,-0.2400
5.1510,-30.0000,125.2720,-39.4647,2.0629,-12.4854,-0.2394
5.1520,-30.0000,125.2693,-39.4617,2.0672,-12.4884,-0.2388
5.1530,-30.0000,125.2664,-39.4586,2.0716,-12.4915,-0.2383
5.1540,-30.0000,125.2636,-39.4555,2.0760,-12.4946,-0.2377
5.1550,-30.0000,125.2607,-39.4524,2.0805,-12.4976,-0.2371
5.1560,-30.0000,125.2578,-39.4493,2.0849,-12.5007,-0.2365
5.1570,-30.0000,125.2548,-39.4461,2.0894,-12.5037,-0.2359
5.1580,-30.0000,125.2517,-39.4429,2.0940,-12.5068,-0.2354
5.1590,-30.0000,125.2487,-39.4396,2.0985,-12.5099,-0.2348
5.1600,-30.0000,125.2456,-39.4363,2.1031,-12.5129,-0.2342
5.1610,-30.0000,125.2424,-39.4330,2.1078,-12.5160,-0.2336
5.1620,-30.0000,125.2392,-39.4296,2.1124,-12.5191,-0.2330
5.1630,-30.0000,125.2360,-39.4262,2.1171,-12.5221,-0.2324
5.1640,-30.0000,125.2327,-39.4228,2.1218,-12.5252,-0.2318
5.1650,-30.0000,125.2293,-39.4193,2.1265,-12.5283,-0.2312
5.1660,-30.0000,125.2260,-39.4158,2.1313,-12.5314,-0.2306
5.1670,-30.0000,125.2225,-39.4123,2.1361,-12.5344,-0.2300
5.1680,-30.0000,125.2191,-39.4087,2.1409,-12.5375,-0.2294
5.1690,-30.0000,125.2156,-39.4051,2.1458,-12.5406,-0.2288
5.1700,-30.0000,125.2120,-39.4015,2.1507,-12.5437,-0.2282
5.1710,-30.0000,125.2084,-39.3978,2.1556,-12.5467,-0.2276
5.1720,-30.0000,125.2047,-39.3941,2.1605,-12.5498,-0.2270
5.1730,-30.0000,125.2010,-39.3904,2.1655,-12.5529,-0.2264
5.1740,-30.0000,125.1973,-39.3866,2.1705,-12.5560,-0.2258
5.1750,-30.0000,125.1935,-39.3828,2.1755,-12.5591,-0.2252
5.1760,-30.0000,125.1897,-39.3789,2.1806,-12.5621,-0.2245
5.1770,-30.0000,125.1858,-39.3751,2.1857,-12.5652,-0.2239
5.1780,-30.0000,125.1818,-39.3711,2.1908,-12.5683,-0.2233
5.1790,-30.0000,125.1778,-39.3672,2.1959,-12.5714,-0.2227
5.1800,-30.0000,125.1738,-39.3632,2.2011,-12.5745,-0.2221
5.1810,-30.0000,125.1697,-39.3592,2.2063,-12.5776,-0.2214
5.1820,-30.0000,125.1656,-39.3551,2.2115,-12.5807,-0.2208
5.1830,-30.0000,125.1614,-39.3510,2.2168,-12.5837,-0.2202
5.1840,-30.0000,125.1572,-39.3469,2.2221,-12.5868,-0.2196
5.1850,-30.0000,125.1529,-39.3427,2.2274,-12.5899,-0.2189
5.1860,-30.0000,125.1486,-39.3385,2.2328,-12.5930,-0.2183
5.1870,-30.0000,125.1442,-39.3342,2.2381,-12.5961,-0.2177
5.1880,-30.0000,125.1397,-39.3299,2.2436,-12.5992,-0.2170
5.1890,-30.0000,125.1353,-39.3256,2.2490,-12.6023,-0.2164
5.1900,-30.0000,125.1307,-39.3213,2.2545,-12.6054,-0.2158
5.1910,-30.0000,125.1261,-39.3169,2.2599,-12.6085,-0.2151
5.1920,-30.0000,125.1215,-39.3125,2.2655,-12.6116,-0.2145
5.1930,-30.0000,125.1168,-39.3080,2.2710,-12.6147,-0.2139
5.1940,-30.0000,125.1121,-39.3035,2.2766,-12.6178,-0.2132
5.1950,-30.0000,125.1073,-39.2989,2.2822,-12.6209,-0.2126
5.1960,-30.0000,125.1024,-39.2944,2.2878,-12.6240,-0.2119
5.1970,-30.0000,125.0975,-39.2897,2.2935,-12.6271,-0.2113
5.1980,-30.0000,125.0926,-39.2851,2.2992,-12.6302,-0.2106
5.1990,-30.0000,125.0876,-39.2804,2.3049,-12.6333,-0.2100
5.2000,-30.0000,125.0825,-39.2757,2.3107,-12.6364,-0.2093
5.2010,-30.0000,125.0774,-39.2709,2.3165,-12.6395,-0.2087
5.2020,-30.0000,125.0722,-39.2661,2.3223,-12.6426,-0.2080
5.2030,-30.0000,125.0670,-39.2613,2.3281,-12.6457,-0.2074
5.2040,-30.0000,125.0618,-39.2564,2.3340,-12.6488,-0.2067
5.2050,-30.0000,125.0564,-39.2515,2.3399,-12.6519,-0.2061
5.2060,-30.0000,125.0510,-39.2465,2.3458,-12.6550,-0.2054
5.2070,-30.0000,125.0456,-39.2415,2.3518,-12.6581,-0.2048
5.2080,-30.0000,125.0401,-39.2365,2.3577,-12.6612,-0.2041
5.2090,-30.0000,125.0346,-39.2314,2.3638,-12.6643,-0.2034
5.2100,-30.0000,125.0290,-39.2263,2.3698,-12.6674,-0.2028
5.2110,-30.0000,125.0233,-39.2212,2.3759,-12.6705,-0.2021
5.2120,-30.0000,125.0176,-39.2160,2.3820,-12.6737,-0.2014
5.2130,-30.0000,125.0118,-39.2108,2.3881,-12.6768,-0.2008
5.2140,-30.0000,125.0060,-39.2055,2.3942,-12.6799,-0.2001
5.2150,-30.0000,125.0001,-39.2002,2.4004,-12.6830,-0.1994
5.2160,-30.0000,124.9942,-39.1949,2.4066,-12.6861,-0.1988
5.2170,-30.0000,124.9882,-39.1895,2.4129,-12.6892,-0.1981
5.2180,-30.0000,124.9821,-39.1841,2.4191,-12.6923,-0.1974
5.2190,-30.0000,124.9760,-39.1786,2.4254,-12.6954,-0.1968
5.2200,-30.0000,124.9699,-39.1731,2.4318,-12.6986,-0.1961
5.2210,-30.0000,124.9636,-39.1676,2.4381,-12.7017,-0.1954
5.2220,-30.0000,124.9573,-39.1620,2.4445,-12.7048,-0.1947
5.2230,-30.0000,124.9510,-39.1564,2.4509,-12.7079,-0.1941
5.2240,-30.0000,124.9446,-39.1508,2.4573,-12.7110,-0.1934
5.2250,-30.0000,124.9381,-39.1451,2.4638,-12.7141,-0.1927
5.2260,-30.0000,124.9316,-39.1394,2.4703,-12.7173,-0.1920
5.2270,-30.0000,124.9250,-39.1336,2.4768,-12.7204,-0.1913
5.2280,-30.0000,124.9184,-39.1278,2.4834,-12.7235,-0.1907
5.2290,-30.0000,124.9117,-39.1220,2.4900,-12.7266,-0.1900
5.2300,-30.0000,124.9050,-39.1161,2.4966,-12.7297,-0.1893
5.2310,-30.0000,124.8981,-39.1102,2.5032,-12.7329,-0.1886
5.2320,-30.0000,124.8913,-39.1042,2.5099,-12.7360,-0.1879
5.2330,-30.0000,124.8843,-39.0982,2.5166,-12.7391,-0.1872
5.2340,-30.0000,124.8773,-39.0922,2.5233,-12.7422,-0.1865
5.2350,-30.0000,124.8703,-39.0861,2.5300,-12.7453,-0.1859
5.2360,-30.0000,124.8632,-39.0800,2.5368,-12.7485,-0.1852
5.2370,-30.0000,124.8560,-39.0738,2.5436,-12.7516,-0.1845
5.2380,-30.0000,124.8488,-39.0676,2.5505,-12.7547,-0.1838
5.2390,-30.0000,124.8415,-39.0614,2.5573,-12.7578,-0.1831
5.2400,-30.0000,124.8341,-39.0551,2.5642,-12.7610,-0.1824
5.2410,-30.0000,124.8267,-39.0488,2.5711,-12.7641,-0.1817
5.2420,-30.0000,124.8192,-39.0424,2.5781,-12.7672,-0.1810
5.2430,-30.0000,124.8116,-39.0360,2.5851,-12.7703,-0.1803
5.2440,-30.0000,124.8040,-39.0296,2.5921,-12.7734,-0.1796
5.2450,-30.0000,124.7963,-39.0231,2.5991,-12.7766,-0.1789
5.2460,-30.0000,124.7886,-39.0166,2.6062,-12.7797,-0.1782
5.2470,-30.0000,124.7808,-39.0100,2.6132,-12.7828,-0.1775
5.2480,-30.0000,124.7730,-39.0034,2.6204,-12.7859,-0.1768
5.2490,-30.0000,124.7650,-38.9968,2.6275,-12.7891,-0.1761
5.2500,-30.0000,124.7570,-38.9901,2.6347,-12.7922,-0.1754
5.2510,-30.0000,124.7490,-38.9834,2.6419,-12.7953,-0.1747
5.2520,-30.0000,124.7409,-38.9766,2.6491,-12.7985,-0.1740
5.2530,-30.0000,124.7327,-38.9699,2.6564,-12.8016,-0.1733
5.2540,-30.0000,124.7245,-38.9630,2.6636,-12.8047,-0.1726
5.2550,-30.0000,124.7161,-38.9561,2.6710,-12.8078,-0.1719
5.2560,-30.0000,124.7078,-38.9492,2.6783,-12.8110,-0.1712
5.2570,-30.0000,124.6993,-38.9423,2.6857,-12.8141,-0.1705
5.2580,-30.0000,124.6908,-38.9353,2.6931,-12.8172,-0.1698
5.2590,-30.0000,124.6823,-38.9282,2.7005,-12.8203,-0.1691
5.2600,-30.0000,124.6736,-38.9211,2.7079,-12.8235,-0.1684
5.2610,-30.0000,124.6649,-38.9140,2.7154,-12.8266,-0.1677
5.2620,-30.0000,124.6562,-38.9068,2.7229,-12.8297,-0.1670
5.2630,-30.0000,124.6473,-38.8996,2.7304,-12.8328,-0.1662
5.2640,-30.0000,124.6384,-38.8924,2.7380,-12.8360,-0.1655
5.2650,-30.0000,124.6295,-38.8851,2.7456,-12.8391,-0.1648
5.2660,-30.0000,124.6205,-38.8778,2.7532,-12.8422,-0.1641
5.2670,-30.0000,124.6114,-38.8704,2.7609,-12.8454,-0.1634
5.2680,-30.0000,124.6022,-38.8630,2.7685,-12.8485,-0.1627
5.2690,-30.0000,124.5930,-38.8556,2.7762,-12.8516,-0.1620
5.2700,-30.0000,124.5837,-38.8481,2.7840,-12.8547,-0.1612
5.2710,-30.0000,124.5743,-38.8405,2.7917,-12.8579,-0.1605
5.2720,-30.0000,124.5649,-38.8330,2.7995,-12.8610,-0.1598
5.2730,-30.0000,124.5554,-38.8254,2.8073,-12.8641,-0.1591
5.2740,-30.0000,124.5458,-38.8177,2.8151,-12.8673,-0.1584
5.2750,-30.0000,124.5362,-38.8100,2.8230,-12.8704,-0.1577
5.2760,-30.0000,124.5265,-38.8023,2.8309,-12.8735,-0.1569
5.2770,-30.0000,124.5167,-38.7945,2.8388,-12.8766,-0.1562
5.2780,-30.0000,124.5069,-38.7867,2.8468,-12.8798,-0.1555
5.2790,-30.0000,124.4970,-38.7788,2.8547,-12.8829,-0.1548
5.2800,-30.0000,124.4870,-38.7709,2.8627,-12.8860,-0.1541
5.2810,-30.0000,124.4770,-38.7630,2.8708,-12.8891,-0.1533
5.2820,-30.0000,124.4668,-38.7550,2.8788,-12.8923,-0.1526
5.2830,-30.0000,124.4567,-38.7470,2.8869,-12.8954,-0.1519
5.2840,-30.0000,124.4464,-38.7389,2.8950,-12.8985,-0.1512
5.2850,-30.0000,124.4361,-38.7308,2.9032,-12.9016,-0.1504
5.2860,-30.0000,124.4257,-38.7226,2.9113,-12.9048,-0.1497
5.2870,-30.0000,124.4152,-38.7145,2.9195,-12.9079,-0.1490
5.2880,-30.0000,124.4047,-38.7062,2.9277,-12.9110,-0.1483
5.2890,-30.0000,124.3941,-38.6980,2.9360,-12.9141,-0.1475
5.2900,-30.0000,124.3834,-38.6896,2.9443,-12.9173,-0.1468
5.2910,-30.0000,124.3727,-38.6813,2.9526,-12.9204,-0.1461
5.2920,-30.0000,124.3619,-38.6729,2.9609,-12.9235,-0.1454
5.2930,-30.0000,124.3510,-38.6645,2.9693,-12.9266,-0.1446
5.2940,-30.0000,124.3401,-38.6560,2.9776,-12.9298,-0.1439
5.2950,-30.0000,124.3290,-38.6475,2.9860,-12.9329,-0.1432
5.2960,-30.0000,124.3179,-38.6389,2.9945,-12.9360,-0.1424
5.2970,-30.0000,124.3068,-38.6303,3.0030,-12.9391,-0.1417
5.2980,-30.0000,124.2955,-38.6216,3.0114,-12.9423,-0.1410
5.2990,-30.0000,124.2842,-38.6130,3.0200,-12.9454,-0.1403
5.3000,-30.0000,124.2728,-38.6042,3.0285,-12.9485,-0.1395
5.3010,-30.0000,124.2614,-38.5955,3.0371,-12.9516,-0.1388
5.3020,-30.0000,124.2499,-38.5866,3.0457,-12.9547,-0.1381
5.3030,-30.0000,124.2383,-38.5778,3.0543,-12.9579,-0.1373
5.3040,-30.0000,124.2266,-38.5689,3.0630,-12.9610,-0.1366
5.3050,-30.0000,124.2149,-38.5600,3.0716,-12.9641,-0.1359
5.3060,-30.0000,124.2030,-38.5510,3.0804,-12.9672,-0.1351
5.3070,-30.0000,124.1912,-38.5420,3.0891,-12.9703,-0.1344
5.3080,-30.0000,124.1792,-38.5329,3.0978,-12.9734,-0.1337
5.3090,-30.0000,124.1672,-38.5238,3.1066,-12.9766,-0.1329
5.3100,-30.0000,124.1550,-38.5147,3.1154,-12.9797,-0.1322
5.3110,-30.0000,124.1429,-38.5055,3.1243,-12.9828,-0.1315
5.3120,-30.0000,124.1306,-38.4962,3.1332,-12.9859,-0.1307
5.3130,-30.0000,124.1183,-38.4870,3.1421,-12.9890,-0.1300
5.3140,-30.0000,124.1059,-38.4777,3.1510,-12.9921,-0.1292
5.3150,-30.0000,124.0934,-38.4683,3.1599,-12.9952,-0.1285
5.3160,-30.0000,124.0809,-38.4589,3.1689,-12.9984,-0.1278
5.3170,-30.0000,124.0682,-38.4495,3.1779,-13.0015,-0.1270
5.3180,-30.0000,124.0555,-38.4400,3.1869,-13.0046,-0.1263
5.3190,-30.0000,124.0428,-38.4305,3.1960,-13.0077,-0.1256
5.3200,-30.0000,124.0299,-38.4209,3.2051,-13.0108,-0.1248
5.3210,-30.0000,124.0170,-38.4113,3.2142,-13.0139,-0.1241
5.3220,-30.0000,124.0040,-38.4017,3.2233,-13.0170,-0.1233
5.3230,-30.0000,123.9909,-38.3920,3.2325,-13.0201,-0.1226
5.3240,-30.0000,123.9778,-38.3822,3.2417,-13.0232,-0.1219
5.3250,-30.0000,123.9646,-38.3725,3.2509,-13.0263,-0.1211
5.3260,-30.0000,123.9513,-38.3626,3.2601,-13.0294,-0.1204
5.3270,-30.0000,123.9379,-38.3528,3.2694,-13.0325,-0.1197
5.3280,-30.0000,123.9244,-38.3429,3.2787,-13.0356,-0.1189
5.3290,-30.0000,123.9109,-38.3329,3.2880,-13.0387,-0.1182
5.3300,-30.0000,123.8973,-38.3230,3.2973,-13.0418,-0.1174
5.3310,-30.0000,123.8836,-38.3129,3.3067,-13.0449,-0.1167
5.3320,-30.0000,123.8699,-38.3029,3.3161,-13.0480,-0.1159
5.3330,-30.0000,123.8560,-38.2928,3.3255,-13.0511,-0.1152
5.3340,-30.0000,123.8421,-38.2826,3.3350,-13.0542,-0.1145
5.3350,-30.0000,123.8282,-38.2724,3.3445,-13.0573,-0.1137
5.3360,-30.0000,123.8141,-38.2622,3.3540,-13.0604,-0.1130
5.3370,-30.0000,123.8000,-38.2519,3.3635,-13.0635,-0.1122
5.3380,-30.0000,123.7857,-38.2416,3.3731,-13.0666,-0.1115
5.3390,-30.0000,123.7715,-38.2312,3.3826,-13.0697,-0.1108
5.3400,-30.0000,123.7571,-38.2208,3.3922,-13.0728,-0.1100
5.3410,-30.0000,123.7426,-38.2104,3.4019,-13.0759,-0.1093
5.3420,-30.0000,123.7281,-38.1999,3.4115,-13.0790,-0.1085
5.3430,-30.0000,123.7135,-38.1894,3.4212,-13.0821,-0.1078
5.3440,-30.0000,123.6988,-38.1788,3.4309,-13.0852,-0.1070
5.3450,-30.0000,123.6841,-38.1682,3.4407,-13.0882,-0.1063
5.3460,-30.0000,123.6693,-38.1575,3.4504,-13.0913,-0.1056
5.3470,-30.0000,123.6543,-38.1468,3.4602,-13.0944,-0.1048
5.3480,-30.0000,123.6394,-38.1361,3.4700,-13.0975,-0.1041
5.3490,-30.0000,123.6243,-38.1253,3.4799,-13.1006,-0.1033
5.3500,-30.0000,123.6091,-38.1145,3.4898,-13.1036,-0.1026
5.3510,-30.0000,123.5939,-38.1036,3.4996,-13.1067,-0.1018
5.3520,-30.0000,123.5786,-38.0927,3.5096,-13.1098,-0.1011
5.3530,-30.0000,123.5632,-38.0818,3.5195,-13.1129,-0.1003
5.3540,-30.0000,123.5478,-38.0708,3.5295,-13.1160,-0.0996
5.3550,-30.0000,123.5322,-38.0598,3.5395,-13.1190,-0.0989
5.3560,-30.0000,123.5166,-38.0487,3.5495,-13.1221,-0.0981
5.3570,-30.0000,123.5009,-38.0376,3.5595,-13.1252,-0.0974
5.3580,-30.0000,123.4851,-38.0264,3.5696,-13.1282,-0.0966
5.3590,-30.0000,123.4693,-38.0152,3.5797,-13.1313,-0.0959
5.3600,-30.0000,123.4533,-38.0040,3.5898,-13.1344,-0.0951
5.3610,-30.0000,123.4373,-37.9927,3.6000,-13.1374,-0.0944
5.3620,-30.0000,123.4212,-37.9814,3.6102,-13.1405,-0.0936
5.3630,-30.0000,123.4050,-37.9700,3.6204,-13.1436,-0.0929
5.3640,-30.0000,123.3888,-37.9586,3.6306,-13.1466,-0.0921
5.3650,-30.0000,123.3724,-37.9471,3.6409,-13.1497,-0.0914
5.3660,-30.0000,123.3560,-37.9356,3.6511,-13.1527,-0.0906
5.3670,-30.0000,123.3395,-37.9241,3.6614,-13.1558,-0.0899
5.3680,-30.0000,123.3230,-37.9125,3.6718,-13.1588,-0.0892
5.3690,-30.0000,123.3063,-37.9009,3.6821,-13.1619,-0.0884
5.3700,-30.0000,123.2896,-37.8893,3.6925,-13.1649,-0.0877
5.3710,-30.0000,123.2727,-37.8776,3.7029,-13.1680,-0.0869
5.3720,-30.0000,123.2558,-37.8658,3.7133,-13.1710,-0.0862
5.3730,-30.0000,123.2389,-37.8540,3.7238,-13.1741,-0.0854
5.3740,-30.0000,123.2218,-37.8422,3.7343,-13.1771,-0.0847
5.3750,-30.0000,123.2046,-37.8303,3.7448,-13.1802,-0.0839
5.3760,-30.0000,123.1874,-37.8184,3.7553,-13.1832,-0.0832
5.3770,-30.0000,123.1701,-37.8065,3.7659,-13.1862,-0.0824
5.3780,-30.0000,123.1527,-37.7945,3.7765,-13.1893,-0.0817
5.3790,-30.0000,123.1353,-37.7824,3.7871,-13.1923,-0.0809
5.3800,-30.0000,123.1177,-37.7703,3.7977,-13.1953,-0.0802
5.3810,-30.0000,123.1001,-37.7582,3.8083,-13.1984,-0.0795
5.3820,-30.0000,123.0824,-37.7461,3.8190,-13.2014,-0.0787
5.3830,-30.0000,123.0646,-37.7339,3.8297,-13.2044,-0.0780
5.3840,-30.0000,123.0467,-37.7216,3.8405,-13.2075,-0.0772
5.3850,-30.0000,123.0287,-37.7093,3.8512,-13.2105,-0.0765
5.3860,-30.0000,123.0107,-37.6970,3.8620,-13.2135,-0.0757
5.3870,-30.0000,122.9926,-37.6846,3.8728,-13.2165,-0.0750
5.3880,-30.0000,122.9744,-37.6722,3.8836,-13.2195,-0.0742
5.3890,-30.0000,122.9561,-37.6597,3.8945,-13.2226,-0.0735
5.3900,-30.0000,122.9377,-37.6472,3.9054,-13.2256,-0.0727
5.3910,-30.0000,122.9192,-37.6347,3.9163,-13.2286,-0.0720
5.3920,-30.0000,122.9007,-37.6221,3.9272,-13.2316,-0.0712
5.3930,-30.0000,122.8821,-37.6095,3.9382,-13.2346,-0.0705
5.3940,-30.0000,122.8634,-37.5968,3.9492,-13.2376,-0.0698
5.3950,-30.0000,122.8446,-37.5841,3.9602,-13.2406,-0.0690
5.3960,-30.0000,122.8257,-37.5714,3.9712,-13.2436,-0.0683
5.3970,-30.0000,122.8068,-37.5586,3.9823,-13.2466,-0.0675
5.3980,-30.0000,122.7877,-37.5458,3.9933,-13.2496,-0.0668
5.3990,-30.0000,122.7686,-37.5329,4.0044,-13.2526,-0.0660
5.4000,-30.0000,122.7494,-37.5200,4.0156,-13.2556,-0.0653
5.4010,-30.0000,122.7301,-37.5070,4.0267,-13.2586,-0.0645
5.4020,-30.0000,122.7107,-37.4940,4.0379,-13.2616,-0.0638
5.4030,-30.0000,122.6913,-37.4810,4.0491,-13.2645,-0.0630
5.4040,-30.0000,122.6717,-37.4679,4.0603,-13.2675,-0.0623
5.4050,-30.0000,122.6521,-37.4548,4.0716,-13.2705,-0.0616
5.4060,-30.0000,122.6324,-37.4416,4.0829,-13.2735,-0.0608
5.4070,-30.0000,122.6126,-37.4284,4.0942,-13.2765,-0.0601
5.4080,-30.0000,122.5927,-37.4152,4.1055,-13.2794,-0.0593
5.4090,-30.0000,122.5728,-37.4019,4.1168,-13.2824,-0.0586
5.4100,-30.0000,122.5527,-37.3886,4.1282,-13.2854,-0.0578
5.4110,-30.0000,122.5326,-37.3752,4.1396,-13.2883,-0.0571
5.4120,-30.0000,122.5124,-37.3618,4.1510,-13.2913,-0.0563
5.4130,-30.0000,122.4921,-37.3483,4.1625,-13.2943,-0.0556
5.4140,-30.0000,122.4717,-37.3348,4.1739,-13.2972,-0.0549
5.4150,-30.0000,122.4512,-37.3213,4.1854,-13.3002,-0.0541
5.4160,-30.0000,122.4307,-37.3077,4.1969,-13.3031,-0.0534
5.4170,-30.0000,122.4101,-37.2941,4.2085,-13.3061,-0.0526
5.4180,-30.0000,122.3893,-37.2804,4.2201,-13.3090,-0.0519
5.4190,-30.0000,122.3685,-37.2667,4.2316,-13.3120,-0.0511
5.4200,-30.0000,122.3476,-37.2530,4.2433,-13.3149,-0.0504
5.4210,-30.0000,122.3267,-37.2392,4.2549,-13.3178,-0.0497
5.4220,-30.0000,122.3056,-37.2254,4.2666,-13.3208,-0.0489
5.4230,-30.0000,122.2844,-37.2115,4.2782,-13.3237,-0.0482
5.4240,-30.0000,122.2632,-37.1976,4.2900,-13.3266,-0.0474
5.4250,-30.0000,122.2419,-37.1836,4.3017,-13.3296,-0.0467
5.4260,-30.0000,122.2205,-37.1697,4.3134,-13.3325,-0.0459
5.4270,-30.0000,122.1990,-37.1556,4.3252,-13.3354,-0.0452
5.4280,-30.0000,122.1774,-37.1415,4.3370,-13.3383,-0.0445
5.4290,-30.0000,122.1558,-37.1274,4.3489,-13.3412,-0.0437
5.4300,-30.0000,122.1340,-37.1133,4.3607,-13.3441,-0.0430
5.4310,-30.0000,122.1122,-37.0991,4.3726,-13.3471,-0.0422
5.4320,-30.0000,122.0903,-37.0848,4.3845,-13.3500,-0.0415
5.4330,-30.0000,122.0683,-37.0706,4.3964,-13.3529,-0.0408
5.4340,-30.0000,122.0462,-37.0563,4.4084,-13.3558,-0.0400
5.4350,-30.0000,122.0240,-37.0419,4.4203,-13.3587,-0.0393
5.4360,-30.0000,122.0017,-37.0275,4.4323,-13.3616,-0.0385
5.4370,-30.0000,121.9794,-37.0130,4.4443,-13.3644,-0.0378
5.4380,-30.0000,121.9569,-36.9986,4.4564,-13.3673,-0.0371
5.4390,-30.0000,121.9344,-36.9840,4.4684,-13.3702,-0.0363
5.4400,-30.0000,121.9118,-36.9695,4.4805,-13.3731,-0.0356
5.4410,-30.0000,121.8891,-36.9549,4.4926,-13.3760,-0.0348
5.4420,-30.0000,121.8663,-36.9402,4.5048,-13.3789,-0.0341
5.4430,-30.0000,121.8434,-36.9255,4.5169,-13.3817,-0.0334
5.4440,-30.0000,121.8205,-36.9108,4.5291,-13.3846,-0.0326
5.4450,-30.0000,121.7974,-36.8960,4.5413,-13.3875,-0.0319
5.4460,-30.0000,121.7743,-36.8812,4.5536,-13.3903,-0.0311
5.4470,-30.0000,121.7511,-36.8664,4.5658,-13.3932,-0.0304
5.4480,-30.0000,121.7278,-36.8515,4.5781,-13.3960,-0.0297
5.4490,-30.0000,121.7044,-36.8366,4.5904,-13.3989,-0.0289
5.4500,-30.0000,121.6809,-36.8216,4.6027,-13.4017,-0.0282
5.4510,-30.0000,121.6573,-36.8066,4.6150,-13.4046,-0.0275
5.4520,-30.0000,121.6337,-36.7915,4.6274,-13.4074,-0.0267
5.4530,-30.0000,121.6099,-36.7764,4.6398,-13.4102,-0.0260
5.4540,-30.0000,121.5861,-36.7613,4.6522,-13.4131,-0.0253
5.4550,-30.0000,121.5622,-36.7461,4.6647,-13.4159,-0.0245
5.4560,-30.0000,121.5382,-36.7309,4.6771,-13.4187,-0.0238
5.4570,-30.0000,121.5141,-36.7157,4.6896,-13.4215,-0.0230
5.4580,-30.0000,121.4899,-36.7004,4.7021,-13.4244,-0.0223
5.4590,-30.0000,121.4656,-36.6850,4.7146,-13.4272,-0.0216
5.4600,-30.0000,121.4413,-36.6696,4.7272,-13.4300,-0.0208
5.4610,-30.0000,121.4168,-36.6542,4.7398,-13.4328,-0.0201
5.4620,-30.0000,121.3923,-36.6388,4.7523,-13.4356,-0.0194
5.4630,-30.0000,121.3677,-36.6233,4.7650,-13.4384,-0.0186
5.4640,-30.0000,121.3430,-36.6077,4.7776,-13.4412,-0.0179
5.4650,-30.0000,121.3182,-36.5922,4.7903,-13.4440,-0.0172
5.4660,-30.0000,121.2933,-36.5765,4.8030,-13.4468,-0.0164
5.4670,-30.0000,121.2683,-36.5609,4.8157,-13.4495,-0.0157
5.4680,-30.0000,121.2433,-36.5452,4.8284,-13.4523,-0.0150
5.4690,-30.0000,121.2181,-36.5294,4.8412,-13.4551,-0.0142
5.4700,-30.0000,121.1929,-36.5137,4.8539,-13.4579,-0.0135
5.4710,-30.0000,121.1675,-36.4978,4.8667,-13.4606,-0.0128
5.4720,-30.0000,121.1421,-36.4820,4.8796,-13.4634,-0.0121
5.4730,-30.0000,121.1166,-36.4661,4.8924,-13.4662,-0.0113
5.4740,-30.0000,121.0910,-36.4501,4.9053,-13.4689,-0.0106
5.4750,-30.0000,121.0653,-36.4342,4.9182,-13.4717,-0.0099
5.4760,-30.0000,121.0396,-36.4181,4.9311,-13.4744,-0.0091
5.4770,-30.0000,121.0137,-36.4021,4.9440,-13.4771,-0.0084
5.4780,-30.0000,120.9878,-36.3860,4.9570,-13.4799,-0.0077
5.4790,-30.0000,120.9617,-36.3699,4.9699,-13.4826,-0.0070
5.4800,-30.0000,120.9356,-36.3537,4.9829,-13.4853,-0.0062
5.4810,-30.0000,120.9094,-36.3375,4.9960,-13.4881,-0.0055
5.4820,-30.0000,120.8831,-36.3212,5.0090,-13.4908,-0.0048
5.4830,-30.0000,120.8567,-36.3049,5.0221,-13.4935,-0.0040
5.4840,-30.0000,120.8302,-36.2886,5.0352,-13.4962,-0.0033
5.4850,-30.0000,120.8036,-36.2722,5.0483,-13.4989,-0.0026
5.4860,-30.0000,120.7770,-36.2558,5.0614,-13.5016,-0.0019
5.4870,-30.0000,120.7502,-36.2393,5.0746,-13.5043,-0.0011
5.4880,-30.0000,120.7234,-36.2228,5.0877,-13.5070,-0.0004
5.4890,-30.0000,120.6965,-36.2063,5.1009,-13.5097,0.0003
5.4900,-30.0000,120.6695,-36.1897,5.1142,-13.5124,0.0010
5.4910,-30.0000,120.6424,-36.1731,5.1274,-13.5150,0.0018
